DATAFLOW,INDICATOR: Indicator,MUNICIPALITY: Municipality,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_INDICATOR: Note,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_C1600(1.0),M020: P10,C030: Beckerich,A: Annual,2023,1871.90002441406,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C600: Manternach,A: Annual,2023,2207.59008789063,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C620: Mertert,A: Annual,2023,5.49097061157227,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C570: Lorentzweiler,A: Annual,2023,2.49344348907471,,,1: One
LU1:DF_C1600(1.0),M010: Average,C460: Käerjeng,A: Annual,2023,6354.66259765625,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C090: Bissen,A: Annual,2023,5.52210903167725,,,1: One
LU1:DF_C1600(1.0),M050: P90/P10,C770: Remich,A: Annual,2023,6.52684879302979,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C340: Frisange,A: Annual,2023,2.20860099792481,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C710: Préizerdaul,A: Annual,2023,1.97570967674255,,,1: One
LU1:DF_C1600(1.0),M020: P10,C430: Hobscheid,A: Annual,2023,,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,z: Not applicable,
LU1:DF_C1600(1.0),M030: Median,C530: Larochette,A: Annual,2023,3834.17993164063,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C850: Schengen,A: Annual,2023,4809.30029296875,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C120: Boulaide,A: Annual,2023,9657.7001953125,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C070: Bettendorf,A: Annual,2023,4.61245584487915,,,1: One
LU1:DF_C1600(1.0),M010: Average,C630: Mertzig,A: Annual,2023,5921.48681640625,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C350: Garnich,A: Annual,2023,12427.66015625,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C600: Manternach,A: Annual,2023,5.10871124267578,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C060: Bettembourg,A: Annual,2023,2.32702016830444,,,1: One
LU1:DF_C1600(1.0),M010: Average,C080: Betzdorf,A: Annual,2023,8815.71484375,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C800: Rosport-Mompach,A: Annual,2023,10511.91015625,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M070: P90/P50,C670: Niederanven,A: Annual,2023,3.33338665962219,,,1: One
LU1:DF_C1600(1.0),M020: P10,C410: Helperknapp,A: Annual,2023,2269.47998046875,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C550: Leudelange,A: Annual,2023,6294.42578125,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C790: Rosport,A: Annual,2023,,,z: Not applicable,
LU1:DF_C1600(1.0),M060: P50/P10,C720: Putscheid,A: Annual,2023,2.91177129745483,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C140: Bous,A: Annual,2023,2.1768388748169,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C740: Reckange-sur-Mess,A: Annual,2023,2.58873200416565,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C160: Colmar-Berg,A: Annual,2023,2.0943660736084,,,1: One
LU1:DF_C1600(1.0),M030: Median,C020: Bech,A: Annual,2023,5615.6201171875,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C630: Mertzig,A: Annual,2023,10320.9228515625,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C650: Mondercange,A: Annual,2023,11908.099609375,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C040: Berdorf,A: Annual,2023,2.30288052558899,,,1: One
LU1:DF_C1600(1.0),M040: P90,C820: Saeul,A: Annual,2023,11245.349609375,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M010: Average,C440: Junglinster,A: Annual,2023,9011.642578125,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C050: Bertrange,A: Annual,2023,2447.07006835938,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C380: Grosbous,A: Annual,2023,4685.6201171875,,,0: Zero
LU1:DF_C1600(1.0),M070: P90/P50,C310: Feulen,A: Annual,2023,2.07281279563904,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C760: Reisdorf,A: Annual,2023,2.86055207252502,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C690: Parc Hosingen,A: Annual,2023,2.11309766769409,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C860: Schieren,A: Annual,2023,2.17254710197449,,,1: One
LU1:DF_C1600(1.0),M030: Median,C150: Clervaux,A: Annual,2023,3829.2509765625,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C660: Mondorf-les-Bains,A: Annual,2023,4340.90185546875,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C980: Vallée de l'Ernz,A: Annual,2023,4184.18310546875,,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C020: Bech,A: Annual,2023,2.50482630729675,,,1: One
LU1:DF_C1600(1.0),M010: Average,C590: Mamer,A: Annual,2023,9598.2109375,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C110: Boevange-sur-Attert,A: Annual,2023,,,z: Not applicable,
LU1:DF_C1600(1.0),M030: Median,C250: Ell,A: Annual,2023,4774.10498046875,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C950: Troisvierges,A: Annual,2023,8409.5498046875,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C1020: Waldbillig,A: Annual,2023,5.71963739395142,,,1: One
LU1:DF_C1600(1.0),M010: Average,C210: Differdange,A: Annual,2023,4366.81787109375,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C560: Lintgen,A: Annual,2023,2143.6298828125,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C420: Hesperange,A: Annual,2023,6019.25,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C080: Betzdorf,A: Annual,2023,14100.029296875,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M010: Average,C310: Feulen,A: Annual,2023,5542.08447265625,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C570: Lorentzweiler,A: Annual,2023,5503.02978515625,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C1080: Wincrange,A: Annual,2023,4080.72021484375,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C470: Kayl,A: Annual,2023,4.51949071884155,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C890: Septfontaines,A: Annual,2023,,,z: Not applicable,
LU1:DF_C1600(1.0),M070: P90/P50,C540: Lenningen,A: Annual,2023,2.4560399055481,,,1: One
LU1:DF_C1600(1.0),M010: Average,C760: Reisdorf,A: Annual,2023,4202.1123046875,,,0: Zero
LU1:DF_C1600(1.0),M010: Average,C1010: Wahl,A: Annual,2023,5992.25634765625,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C180: Contern,A: Annual,2023,2602.65991210938,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C700: Pétange,A: Annual,2023,3655.48999023438,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C920: Steinsel,A: Annual,2023,6.14752292633057,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C990: Vianden,A: Annual,2023,1.94233119487762,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C580: Luxembourg,A: Annual,2023,2.68121933937073,,,1: One
LU1:DF_C1600(1.0),M020: P10,C280: Esch-sur-Alzette,A: Annual,2023,1497.41003417969,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C850: Schengen,A: Annual,2023,2.62044358253479,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C190: Dalheim,A: Annual,2023,2.85618758201599,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C270: Erpeldange-sur-Sûre,A: Annual,2023,2.33268022537231,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C990: Vianden,A: Annual,2023,2.00127196311951,,,1: One
LU1:DF_C1600(1.0),M040: P90,C670: Niederanven,A: Annual,2023,23131.26953125,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C050: Bertrange,A: Annual,2023,6.92978525161743,,,1: One
LU1:DF_C1600(1.0),M050: P90/P10,C640: Mompach,A: Annual,2023,,,z: Not applicable,
LU1:DF_C1600(1.0),M070: P90/P50,C120: Boulaide,A: Annual,2023,2.17861700057983,,,1: One
LU1:DF_C1600(1.0),M020: P10,C010: Beaufort,A: Annual,2023,1784.41003417969,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C780: Roeser,A: Annual,2023,12067.205078125,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M070: P90/P50,C440: Junglinster,A: Annual,2023,2.30362439155579,,,1: One
LU1:DF_C1600(1.0),M010: Average,C350: Garnich,A: Annual,2023,9093.541015625,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C250: Ell,A: Annual,2023,11169.2802734375,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C750: Redange/Attert,A: Annual,2023,5.85831022262573,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C440: Junglinster,A: Annual,2023,2.4442253112793,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C610: Mersch,A: Annual,2023,2.32349801063538,,,1: One
LU1:DF_C1600(1.0),M050: P90/P10,C220: Dippach,A: Annual,2023,4.96395254135132,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C030: Beckerich,A: Annual,2023,2.21260809898377,,,1: One
LU1:DF_C1600(1.0),M040: P90,C1050: Weiler-la-Tour,A: Annual,2023,14736.810546875,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C730: Rambrouch,A: Annual,2023,1861.65197753906,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C980: Vallée de l'Ernz,A: Annual,2023,1748.57995605469,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C500: Koerich,A: Annual,2023,12508.130859375,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M070: P90/P50,C820: Saeul,A: Annual,2023,2.03182888031006,,,1: One
LU1:DF_C1600(1.0),M020: P10,C170: Consdorf,A: Annual,2023,1655.81994628906,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C830: Sandweiler,A: Annual,2023,6127.89013671875,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C1080: Wincrange,A: Annual,2023,8572.5400390625,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M010: Average,C340: Frisange,A: Annual,2023,7144.1640625,,,0: Zero
LU1:DF_C1600(1.0),M010: Average,C890: Septfontaines,A: Annual,2023,,,z: Not applicable,
LU1:DF_C1600(1.0),M020: P10,C850: Schengen,A: Annual,2023,1835.30004882813,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C280: Esch-sur-Alzette,A: Annual,2023,3546.5,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C1060: Weiswampach,A: Annual,2023,8712.4501953125,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C490: Kiischpelt,A: Annual,2023,5.62890911102295,,,1: One
LU1:DF_C1600(1.0),M050: P90/P10,C890: Septfontaines,A: Annual,2023,,,z: Not applicable,
LU1:DF_C1600(1.0),M060: P50/P10,C1020: Waldbillig,A: Annual,2023,2.44690918922424,,,1: One
LU1:DF_C1600(1.0),M010: Average,C200: Diekirch,A: Annual,2023,5056.34130859375,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C340: Frisange,A: Annual,2023,5.12322854995728,,,1: One
LU1:DF_C1600(1.0),M010: Average,C900: Stadtbredimus,A: Annual,2023,6893.59912109375,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C310: Feulen,A: Annual,2023,2389.94995117188,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C380: Grosbous,A: Annual,2023,8573.1494140625,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M070: P90/P50,C570: Lorentzweiler,A: Annual,2023,2.34556245803833,,,1: One
LU1:DF_C1600(1.0),M010: Average,C740: Reckange-sur-Mess,A: Annual,2023,8001.794921875,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C150: Clervaux,A: Annual,2023,1542.71997070313,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C1000: Vichten,A: Annual,2023,2156.39990234375,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C810: Rumelange,A: Annual,2023,3533.80078125,,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C460: Käerjeng,A: Annual,2023,2.29307270050049,,,1: One
LU1:DF_C1600(1.0),M030: Median,C970: Useldange,A: Annual,2023,5084.85009765625,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C200: Diekirch,A: Annual,2023,5.00989770889282,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C410: Helperknapp,A: Annual,2023,2.09305644035339,,,1: One
LU1:DF_C1600(1.0),M010: Average,C880: Schuttrange,A: Annual,2023,10811.0087890625,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C350: Garnich,A: Annual,2023,5.21500062942505,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C320: Fischbach,A: Annual,2023,2.46487045288086,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C1000: Vichten,A: Annual,2023,2.22098422050476,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C420: Hesperange,A: Annual,2023,2.39240288734436,,,1: One
LU1:DF_C1600(1.0),M010: Average,C180: Contern,A: Annual,2023,9907.4716796875,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C920: Steinsel,A: Annual,2023,15043.419921875,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C950: Troisvierges,A: Annual,2023,3672.39990234375,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C220: Dippach,A: Annual,2023,12147.1396484375,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C470: Kayl,A: Annual,2023,2.12729334831238,,,1: One
LU1:DF_C1600(1.0),M010: Average,C190: Dalheim,A: Annual,2023,6228.54931640625,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C270: Erpeldange-sur-Sûre,A: Annual,2023,4695.02001953125,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C290: Esch-sur-Sûre,A: Annual,2023,1511.13989257813,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C860: Schieren,A: Annual,2023,2232.833984375,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C120: Boulaide,A: Annual,2023,4432.9501953125,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C840: Sanem,A: Annual,2023,2052.7900390625,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M070: P90/P50,C970: Useldange,A: Annual,2023,2.06781125068665,,,1: One
LU1:DF_C1600(1.0),M010: Average,C040: Berdorf,A: Annual,2023,5377.19970703125,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C390: Habscht,A: Annual,2023,11386.580078125,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C300: Ettelbruck,A: Annual,2023,2.1492280960083,,,1: One
LU1:DF_C1600(1.0),M040: P90,C370: Grevenmacher,A: Annual,2023,10321.8095703125,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C940: Tandel,A: Annual,2023,9166.66015625,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C1030: Waldbredimus,A: Annual,2023,5.12442111968994,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C430: Hobscheid,A: Annual,2023,,,z: Not applicable,
LU1:DF_C1600(1.0),M040: P90,C230: Dudelange,A: Annual,2023,9648.16015625,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C1050: Weiler-la-Tour,A: Annual,2023,5.70736265182495,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C310: Feulen,A: Annual,2023,1.87301421165466,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C860: Schieren,A: Annual,2023,2.02581524848938,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C280: Esch-sur-Alzette,A: Annual,2023,2.23816704750061,,,1: One
LU1:DF_C1600(1.0),M030: Median,C680: Nommern,A: Annual,2023,5313.02978515625,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C510: Kopstal,A: Annual,2023,21516.669921875,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M070: P90/P50,C980: Vallée de l'Ernz,A: Annual,2023,2.15526175498962,,,1: One
LU1:DF_C1600(1.0),M010: Average,C1030: Waldbredimus,A: Annual,2023,7803.81884765625,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C020: Bech,A: Annual,2023,2241.919921875,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C590: Mamer,A: Annual,2023,2.54858660697937,,,1: One
LU1:DF_C1600(1.0),M030: Median,C960: Tuntange,A: Annual,2023,,,z: Not applicable,
LU1:DF_C1600(1.0),M050: P90/P10,C480: Kehlen,A: Annual,2023,5.94075775146484,,,1: One
LU1:DF_C1600(1.0),M030: Median,C400: Heffingen,A: Annual,2023,5529.419921875,,,0: Zero
LU1:DF_C1600(1.0),M070: P90/P50,C700: Pétange,A: Annual,2023,2.05086040496826,,,1: One
LU1:DF_C1600(1.0),M030: Median,C1100: Wormeldange,A: Annual,2023,4648.85498046875,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C930: Strassen,A: Annual,2023,17553.01953125,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M010: Average,C610: Mersch,A: Annual,2023,6399.58544921875,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C100: Biwer,A: Annual,2023,12249.4501953125,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C170: Consdorf,A: Annual,2023,2.62824463844299,,,1: One
LU1:DF_C1600(1.0),M010: Average,C750: Redange/Attert,A: Annual,2023,5879.37158203125,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C1070: Wiltz,A: Annual,2023,7136.30615234375,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C210: Differdange,A: Annual,2023,4.61386585235596,,,1: One
LU1:DF_C1600(1.0),M010: Average,C050: Bertrange,A: Annual,2023,10179.373046875,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C820: Saeul,A: Annual,2023,5534.5947265625,,,0: Zero
LU1:DF_C1600(1.0),M070: P90/P50,C290: Esch-sur-Sûre,A: Annual,2023,2.06015706062317,,,1: One
LU1:DF_C1600(1.0),M020: P10,C720: Putscheid,A: Annual,2023,1441.93505859375,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C240: Echternach,A: Annual,2023,8803.810546875,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C180: Contern,A: Annual,2023,2.36282134056091,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C870: Schifflange,A: Annual,2023,2.41380405426025,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C010: Beaufort,A: Annual,2023,2.19946599006653,,,1: One
LU1:DF_C1600(1.0),M040: P90,C520: Lac de la Haute-Sûre,A: Annual,2023,9343.9599609375,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C790: Rosport,A: Annual,2023,,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,z: Not applicable,
LU1:DF_C1600(1.0),M070: P90/P50,C840: Sanem,A: Annual,2023,2.19083333015442,,,1: One
LU1:DF_C1600(1.0),M010: Average,C330: Flaxweiler,A: Annual,2023,7039.625,,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C730: Rambrouch,A: Annual,2023,2.25306344032288,,,1: One
LU1:DF_C1600(1.0),M010: Average,C060: Bettembourg,A: Annual,2023,6266.126953125,,,0: Zero
LU1:DF_C1600(1.0),M010: Average,C470: Kayl,A: Annual,2023,5240.9267578125,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C160: Colmar-Berg,A: Annual,2023,2251.32495117188,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C990: Vianden,A: Annual,2023,1811.03002929688,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C410: Helperknapp,A: Annual,2023,5418.7548828125,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C900: Stadtbredimus,A: Annual,2023,5.89741230010986,,,1: One
LU1:DF_C1600(1.0),M020: P10,C300: Ettelbruck,A: Annual,2023,1711.07006835938,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C130: Bourscheid,A: Annual,2023,4457.32470703125,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C1040: Walferdange,A: Annual,2023,5.82335519790649,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C560: Lintgen,A: Annual,2023,2.28740930557251,,,1: One
LU1:DF_C1600(1.0),M050: P90/P10,C760: Reisdorf,A: Annual,2023,6.23234987258911,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C1010: Wahl,A: Annual,2023,2.31091403961182,,,1: One
LU1:DF_C1600(1.0),M010: Average,C1020: Waldbillig,A: Annual,2023,6762.7734375,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C440: Junglinster,A: Annual,2023,2427.07983398438,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C710: Préizerdaul,A: Annual,2023,2187.32006835938,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
